filename,description
catview_door_closed_0211.jpg,"closed interior door with light under the gap, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_visitor_arrival_0212.jpg,"a stranger entering through door, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_tv_screen_0213.jpg,"TV screen with moving bright images, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_0214.jpg,"reflective surface showing distorted shapes, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_treat_bag_shake_0215.jpg,"human shaking a bag of cat treats, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_open_0216.jpg,"open interior door leading to hallway, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_laser_dot_0217.jpg,"small red laser dot on hardwood floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_water_splash_0218.jpg,"water spilled on floor or running sink, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0219.jpg,"string or yarn tangled on the floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_trash_bag_0220.jpg,"plastic trash bag partially open on floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_window_blind_0221.jpg,"window blind partially open, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0222.jpg,"open can of tuna on counter visible from low angle, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_dog_nearby_0223.jpg,"large dog standing a few feet away, seen from low angle, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0224.jpg,"cat's reflection in low mirror, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_fridge_0225.jpg,"fridge door open with light inside, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0226.jpg,"string or yarn tangled on the floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0227.jpg,"cat's reflection in low mirror, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_0228.jpg,"reflective surface showing distorted shapes, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_fridge_0229.jpg,"fridge door open with light inside, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_carrier_0230.jpg,"cat carrier placed near door, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_baby_crying_0231.jpg,"baby making loud crying sounds in another room (visual of carry), constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_open_0232.jpg,"open interior door leading to hallway, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_power_cord_0233.jpg,"power cord trailing across floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_broom_0234.jpg,"broom or mop leaning against wall, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0235.jpg,"string or yarn tangled on the floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0236.jpg,"window slightly open with breeze, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_shoes_in_corner_0237.jpg,"pair of shoes left near wall, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_hands_washing_0238.jpg,"human hands washing dishes, low view, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_carrier_0239.jpg,"cat carrier placed near door, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_ceiling_fan_shadow_0240.jpg,"shadow of a ceiling fan moving on floor/wall, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_attachment_0241.jpg,"vacuum attachment left on floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0242.jpg,"long green cucumber lying on kitchen floor behind food bowl, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_squeaky_toy_0243.jpg,"toy making a squeaky sound when moved, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0244.jpg,"kitchen oven timer lighted or person at oven, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0245.jpg,"cat's reflection in low mirror, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0246.jpg,"long green cucumber lying on kitchen floor behind food bowl, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
